,Positive,Neutral,Negative
10,"Vitae Industries is a @GANConnect Ventures Portfolio Company out of Providence, RI, USA, that is using 3D printing to boost ventilator capacity during this challenging time. https://buff.ly/2SgHV2Q #3dprinting #innovation #coronavirus #covid19 #startup #Ventilator",Big commercial labs given priority for coronavirus testing equipment by feds https://www.cnn.com/2020/04/28/politics/testing-coronavirus-hospitals-commercial-labs-invs/index.html,As many as two in five Americans report concerns about experiencing increased anxiety in the wake of coronavirus. 68% of people feel like everything is out of their control. 38% of Americans report feeling optimistic about the country's recovery. https://bit.ly/2zwrQ2e
11,Interesting GDP graphic. Reminds me of a meme...Coronavirus: US economy shrinks at fastest rate since 2008 https://www.bbc.co.uk/news/business-52466864,"I can’t believe this needs to be said, but when you’re in public, the mask goes OVER your mouth AND nose. When you’re in the car or in private, do as you like. #coronavirus","NEW: Colorado has confirmed 14,758 cases of the novel coronavirus in the state and 766 deaths, according to data released Wednesday "
12,"The American government passed the Families First Coronavirus Response Act (FCCRA), a collection of acts that provides certain protections and relief for employees. Here’s what every employer with 500 or fewer employees needs to know: https://hubs.ly/H0p_Cpp0","COVID-19: Massachusetts Governor Extends Non-Essential Business Closures to May 18, 2020 http://ow.ly/joER30qBRsa @PierceAtwoodLLP #Coronavirus #PublicHealth",The computer algorithm that was among the first to detect the #coronavirus outbreak https://www.cbsnews.com/news/coronavirus-outbreak-computer-algorithm-artificial-intelligence/ #AI #BigData
13,"#1 Venezuela is asking the Bank of England to sell part of the South American nation’s gold reserves held in its coffers and send the proceeds to the United Nations to help with the country’s coronavirus-fighting efforts, according to two sources with knowledge of the situation.",How four Colorado companies answered the call to make coronavirus supplies for health care workers https://coloradosun.com/2020/04/29/the-coronavirus-crisis-drained-supplies-of-masks-and-shields-how-4-colorado-companies-an,Florida medical examiners were releasing coronavirus death data. The state made them stop 
14,They stop airing Maury for this Coronavirus coverage and I’m not happy about it!!! @KTLA,"#Coronavirus cases climb in #Fresno, amid debate over whether to reopen more businesses",My guess his first rally will be must watch tv. He has been sitting on his hands for weeks without the results he expected from Coronavirus. This virus really let him down. Sad! 
15,Every country in the world now has CoronaVirus...but China had it right of the bat,#coronavirus situation has exposed our hearts. Complaining is a natural response. Listen to today’s podcast ,"#2 The effort signals that Maduro is desperately seeking financial resources around the world as the country’s economy struggles under low oil prices, crippling U.S. sanctions and a paralyzing coronavirus quarantine."
16,Heitkamp: Trump coronavirus response 'failed' ,"Five days ago the US reached 50,000 coronavirus deaths. Today, we’re over 60,500. That’s 10,000+ deaths in 5 days *with* stay-at-home measures. Now imagine what those numbers would be if we re-open without a cure, vaccine, PPE or testing. I’ll spare you the math — it’s millions.","Cuomo says he stands with Minneapolis protesters, links higher rates of coronavirus to racial inequality "
17,.@ASlavitt do these new masks I am seeing with copper in between 2 layers of cloth actually work better keeping coronavirus out of out nose/mouth or nah? $30 seems like a lot for a mask,Hey here’s another outrage continuing as we speak buried by coronavirus news. There are things continuing to happen that have nothing to do with the pandemic. ,"@POTUS THE BLOOD OF ALL AMERICANS DEAD FROM THE VIRUS IS ON YOUR HEAD AND HANDS. Coronavirus (COVID-19) pandemic United States cases Updated May 30 at 5:25 PM local Confirmed 1,803,509 +24,305 Deaths 105,097 +1,090 Recovered 389,429 +7,406"
18,"The words ""#coronavirus” and “benefits” really don’t belong in the same sentence. There is no upside here. But, once this is finally behind us things will change. And some of those changes will be for the better. https://wearelayup.com/what-covid-19-will-change-and-what-it-wont/ #covid19 #innovation #contentmarketing",If you wear the same mask everyday you deserve to get coronavirus your just putting the nasty germs from wherever you go closer to your mouth/face every time. Natural selection at its finest.,"Coronavirus (COVID-19) pandemic United States cases Updated May 30 at 5:25 PM local Confirmed 1,803,509 +24,305 Deaths 105,097 +1,090 Recovered 389,429 +7,406"
19,Excellent article. Trump and the coronavirus have exposed America as a declining empire: Time to face the facts ,New theory: @theblackcrowes reuniting caused a disturbance in the universe and that caused the Coronavirus,"So when coronavirus hits CO, businesses open back up in a month... but as soon as people start hittin the streets to protest, there’s a curfew implemented. Tell me how this makes since when everyone wasn’t social distancing before May 15th?"
20,"“Eventually, doctors will find a coronavirus vaccine, but black people will continue to wait, despite the futility of hope, for a cure for racism.” - @rgay @nytimes #BlackLivesMatter",Commissioner Roger Goodell has reduced his salary to $0 and other NFL employees will be taking pay cuts or furloughs due to the coronavirus pandemic. ,"We've updated our map of coronavirus case (26,098) and the number of people with infections who have died (1,443) in Colorado: "
21,But he was a lifelong Coronavirus supporter dontcha know.,Preparing for the New Workplace Paradigm Series: A Roadmap for Employers in the Time of COVID-19 http://ow.ly/164q30qBRkB @Mintz_Law #EmpLaw #Coronavirus #WorkerSafety,"I hope he IS livid. And I hope all other leaders follow suit. He's a fraud, and they know it. @realdonaldtrump do you really think that they are going to come to America, where the chance of being infected with coronavirus, and also infested with bedbugs, is so likely?"
22,About 75% of Trump’s proposed coronavirus capital gains tax cut would go to the top 1% of earners ,A post- Coronavirus design landscape might have us reevaluating the way our homes are designed. See how here: https://buff.ly/2W9844O,"These 24 States Have Uncontrolled Coronavirus Outbreaks, Study Says "
23,rip in peace Michael. Died of the coronavirus.,"Coronavirus Disrupts Illegal Wildlife Trafficking, for Now ","Coronavirus in Louisiana: 775 new confirmed cases, 19 new deaths statewide; see local numbers https://www.nola.com/news/coronavirus/article_90ae9292-a28a-11ea-91b1-478c3d010395.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @nolanews"
24,Let's go full tinfoil hat - making the case using available information from reputable sources that #nCoV2019 #coronavirus came from the Wuhan BSL-4 Lab. (1/9) #CoronavirusOutbreak #WuhanCoronavirusOutbreak #tinfoilhat @EricRWeinstein,#JaredKushner is delusional! Kushner calls US coronavirus response a 'success story' as cases hit 1 million - CNNPolitics ,"Our suffering during the #coronavirus crisis will be in vain if we fail to build “a more just, more equitable, more Christian society,” #PopeFrancis has said"
25,This happened faster than I thought. #CoronaVirus #InternationalEmergency,Newport Folk And Jazz Festivals Canceled Due To Coronavirus ,Nigerians before of such talks. Don't wait till you get infected before u believe the figures. Coronavirus is on Nigerian soil. Ncdc figures are not even the exact figures. People are still hiding 
26,What is he thinking? The Coronavirus is not good for anyone. ,"During coronavirus, El Busesito is doing home preschool deliveries in Colorado's Roaring Fork Valley. #edcolo #ece https://co.chalkbeat.org/2020/4/29/21239069/photo-gallery-how-a-colorado-mobile-preschool-program-shifted-gears-when-coronavirus-hit via @ChalkbeatCO","“How come these viruses don’t wipe out entire colonies? These bats are snuggled up, breeding, urinating, and drooling on one another. There’s something weird about bats in terms of immunity.” https://magazine.source.colostate.edu/inside-the-bat-cave/ #coronavirus #bats #InfectiousDisease"
27,CORONAVIRUS PROTECTION MEASURES! Protect yourself &amp; others from getting sick! 1. MASKS ARE 1/2 PROTECTION!! 2. WEAR GLOVES! 3. DON'T TOUCH FACE! 4. WASH OFTEN! (Click BLUE LINE for info!) https://who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public (who .int World Health Organization),@jenniferatntd Virologist that discovered HIV says that coronavirus was human made. ,So is corona virus over. I’ve not heard a single word about it in the past few days
28,"$SPX +0.3% Coronavirus volatility in stocks Virus spreads but WHO remains calm Markets recover from -0.75% morning Big earnings day: $TSLA $MSFT gain, $DD $UPS $FB lose. Q4 GDP +2.1% Fed Funds move to 2 cuts in 2020 as economic uncertainty increases.",They are already tear gasing in #Denver. Curfew doesn't start for 2 hours. I don't know what to do. #SocialDistance or join in the protest for my people. We will never recover from #coronavirus this way. I feel broken and torn.,"‘House Party' Podcast: Can Your Swimming Pool Kill Coronavirus? Plus, How We Really Feel About Netflix's ‘Selling Sunset': With Netflix releasing Season 2 of ""Selling Sunset,"" we decided to sit down and give the real estate reality series a shot. Here' ... https://bit.ly/3eB5pZd"
29,"The Trump administration apparently has barred Dr. Anthony Fauci, the director of the National Institute of Allergy and Infectious Diseases NIAID, from speaking publicly about #COVID19 without prior approval from ""King"" @realDonaldTrump.","Avoid #scams &amp; #frauds during health crisis During the coronavirus crisis please beware of robocalls, texts and emails promising COVID cures or fast stimulus payments http://ow.ly/QDAJ50zUzXB @AARP @AARP #OlderAmericansMonth",At least there’s that. Another rhetorical question—will the new coronavirus outbreaks (as a result of the riots) be covered?
30,The @BBCNewsGraphics did a good job with these #dataviz resources on #COVID19: https://bbc.in/30XScE3,"Yah, @mako and @aaronshaw clued me in a while back so I crawl the redirect graph to get all the page views. Interestingly, pageviews are still logged for uncreated pages. The “coronavirus disease 2019” article wasn’t created until February 5 but had hundreds of views in Jan.",I believe that the coronavirus could have been strategically release by the @XHNews govt to this the herd and the lost control of it and it went Pandemic @who @cdc @realDonaldTrump
31,"Officials in Solano County have traced ‘dozens’ of people the Vacaville, CA resident who tested positive for #coronavirus #COVID19US #COVID19 may have come into contact with—Vacaville is about 10 miles/16 kms from Travis AFB—a site visited by one of the HHS teams. ",Herbal Medicine for the Treatment of Coronavirus Disease 2019 (COVID-19): A Systematic Review and Meta-Analysis of Randomized Controlled Trials. https://plus.mcmaster.ca/COVID-19/Article/Details/32456123?s=Twitter,Apple closes 3 China stores over coronavirus worries http://dlvr.it/RP4vmQ
32,"After HHS team visit to Solano County—a Vacaville, CA resident tested positive for #coronavirus #COVID19US #COVID19 after being moved from NorthBay VacaValley Hospital to UC-Davis Medical Center—w/officials now trying to trace her direct contacts. ","We may be #AloneTogether, but here is an overview of what's still happening at @ColoradoStateU during this #Pandemic! #MIP is proud to be involved with many #CSU #COVID19 projects. #Coronavirus #SARSCoV2 #CSUResearch #InfectiousDiseases #PublicHealth",How does coronavirus spread? How can you protect yourself? The Wuhan coronavirus outbreak is a new illness and scientists are still assessing how it spreads from person to person. *Hand-washing is a first line of defense. (Click blue line for info!) https://www.theguardian.com/world/2020/jan/30/how-does-coronavirus-spread-and-how-can-you-protect-yourself *
33,"Don't be stupid, people. Corona beer was named long before the COVID19 came along. Drink up. Stay happy and smart. ",Supreme Court Rejects Church's Challenge To California's Coronavirus Rules http://dlvr.it/RXgjM7,"UCCS doesn't have any students currently in China, but CU Boulder is taking precautions in response to the coronavirus outbreak. "
34,#COVID19US In the lead up to World War 2 FDR spent 2 years working with industry to get the tanks planes etc we needed. We need that kind of leadership now to get healthcare workers the supplies we need to prep for COVID19.,First the coronavirus shut them down. Then protestors looted and pillaged their stores These Denver businesses were hit with a double whammy. ,"China coronavirus: A visual guide (BBC News World, UK) (Click bright blue line for info &amp; FULL SCREEN) https://bbc.com/news/world-51235105 How do you quarantine a city? How worried should we be? Can wearing masks stop the spread of viruses? (+Info on Basic Respiratory Control Measures!)"
35,"MFA’s Op-Ed that ‘we’ should “Thank China” is exceedingly crass—given Li Wenliang #李文亮 died as a result of CCP censorship &amp; int’l aid refusal, China conts to intimidate reporters like Li Zehua #李泽华 &amp; blames others for #coronavirus #COVID19 #武汉肺炎.", doona-baes: coronavirus preparedness starter pack ,CORONAVIRUS INFO: 01/30/2020 World Health Organization (WHO) Declares coronavirus public health emergency Press Conference: WHO's Director-General Dr Tedros declared the coronavirus public health emergency of international concern. (Click blue line!) 
36,I swore off Corona back in high school.  Always had the coronavirus shits for like 2 days after drinking them nasty ass beers ,WHO THINKS THE CORONAVIRUS WAS DIVERSION FOR ANTIFA'S UPCOMING VIOLENT EVENTS THE NEW WORLD MONARCHY PAID DEMS TO PASS UNCONSTITUTIONAL LAWS FOR? ,How the Corona virus from China get here before my fake Louis Vuitton wallet?
37,Nice two-part thread by @TheMenacheryLab on prelim genetic characterization of novel Chinese #coronavirus making headlines this week. https://twitter.com/TheMenacheryLab/status/1215826855086952448 …,TFW> You're an essential worker. #MEMES #Meme #OriginalContent #COVID19 #CoronaVirus ,"I believe it was Osaka virus on the show. Also, coronavirus isn’t a new thing... just has a new strain :)"
38,"Did you say lysol, or lime salt? Coronavirus sounds delicious on a golf course on a long hot summer day....",Lol at the fact rhat I thought coronavirus was rock bottom for 2020. Very nervous for what is still to come ,"Coronavirus just don’t sound like something real niggas die from, so I have no worries."
39,Hope we learned enough from SARS to not cover up another coronavirus.. https://twitter.com/NathanGrubaugh/status/1218614499453874178 …,Denmark and Finland have re-opened schools with no increase in Coronavirus cases - American Thinker https://www.americanthinker.com/blog/2020/05/denmark_and_finland_have_reopened_schools_with_no_increase_in_coronavirus_cases.html,In Costa Rica when the WHO declares the coronavirus a global outbreak and it hasn’t come here yet so... does this count as a valid extended medical leave request rationale?
40,"""We should exercise some extra vigilance because we are responsible also for the greater good of the majority."" #Coronavirus #Philippineshttps://www.catholicnewsagency.com/news/filipino-bishops-urge-caution-amid-coronavirus-report-63001 …",So what happened to coronavirus?? #OneThronePolls,@nehaorg is monitoring the novel #coronavirus outbreak and has compiled resources to help you stay informed. Visit our website for the latest developments as they occur. http://ow.ly/aoaN50y9y09
41,"Two possible outcomes (both good):

(1) Having Coronavirus in DC will inspire the politicians to take it seriously.

or

(2) It will ravage and destroy DC, turning it into a post-apocalyptic ghost town.",We have switched our efforts to help flatten the curve. Check out our face masks and order yours today! http://gunterco.etsy.com . . . . . #StaySafe #StayStrong #StayHome #StayHealthy #Covid #Covid19 #Coronavirus #Mask #PositiveVibes #FlattenTheCurve,"The #coronavirus outbreak is now a global health emergency, @WHO saysWith more than 8,000 cases in nearly 20 countries, the agency called for a coordinated international response."
42,okay so this might sound bad but like...everyone is trying to get their citizens out of wuhan because of coronavirus but like won’t that just bring coronavirus back to their countries? is this really a good idea? am i just stupid?,8pm curfew? yeah okay. there was also the same ‘curfew’ when coronavirus started &amp; hardly anyone even listened. ,"Viruses don’t know the difference between a white kid and a Chinese kid. As always, people are just people. Cover your mouth when you cough, wash your hands, and act sensibly. #coronavirus "
43,.@ColoradoStateU researchers are re-creating live-animal markets in the lab to see how pathogens like coronavirus jump species https://bit.ly/389SlXQ  via @ConversationUS,Aspen arts nonprofits — including Anderson Ranch Arts Center and Aspen Music Festival and School— taking fundraising galas online for coronavirus-impacted summer https://bit.ly/3eysNGF,stop using the coronavirus as an excuse to be racist.
44,Very important practical approach:”...use CT scans to make a clinical diagnosis of suspected coronavirus infections. The testing kits would then be used to confirm the coronavirus infection.” CT findings: bilateral ground glass opacities. via @NYTimeshttps://www.nytimes.com/2020/02/09/world/asia/china-coronavirus-tests.html?referringSource=articleShare …,Coronavirus: 3 pilares sustentan plan postCovid trasplantes #ONT #DonaVida,“China is actually setting a new standard for #coronavirus #无哈肺炎 #2019nCoV outbreak response.”—WHO Director General @DrTedros diplomatically praising China for its efforts (despite its ‘mistakes &amp; periodically reluctant data-sharing) #WinnietheFlu
45,"@realDonaldTrump offered China help with the Coronavirus but haven't taken him up on it yet? Hum, I wonder why? Maybe b/c he would eventually force them into telling the world that the virus is running rampant in Democrats in November? GOOD JOB GOP! YOU OWN THIS!","Where Coronavirus Is More Likely To Be Airborne, 5 Places To Avoid http://dlvr.it/RXgVj5",Oreo Maker Mondelez says coronavirus could hurt sales in first quarter 
46,"Yeah, but that coronavirus has killed like 8 people in the US... /sarcasm",my mom bought a ticket to come back to the US from china tonight before there’s a ban put down and y’all if i get coronavirus within the next two weeks—-,"""@realDonaldTrump's efforts to muzzle health officials+ downplay #COVID19 mirror the tactics of an authoritarian regime. His right-wing media also attacks those critical of the gov, a tactic routinely used by state media outlets in authoritarian regimes. "
47,"Well, I don't drink Mexican beer and don't hang out in bars.  So, there is really no way for me to get the Coronavirus. https://twitter.com/EvanAKilgore/status/1227336440838868992 …","Coronavirus shutdown in China shouldn’t sicken the U.S. economy, UMB Bank forecasts ","A second case of community acquired Coronavirus #Covid19 infection has been confirmed in Cali, while the first is clinging to her life on a respirator. ""Just another flu that will disappear"" doesn't cut it @POTUS.Neither does appointing @VP w/zero medical knowledge to fight SARS."
48,Sony is the first to say they are skipping out on PAX East because of coronavirus concerns. I can happily voice my many reasons I'm glad I'm not going now.,"Accom's Razor - the simplest answer is correct. In this case, there is ample evidence for Accom's Razor in either scenario - A. Normal exposure in a mkt to bats and other animals or B. Accidental release from the Wuhan lab. (9/9) #coronavirus #CoronavirusOutbreak #WuhanVirus","In the face of #COVID19 big and bold policy responses are required and required fast. Unfortunately, @realDonaldTrump's @GOP administration and the @VP, they don't inspire any confidence that it’s up to this enormous task."
49,"700 is an arbitrary number. What were they doing? Someone (not Trump) thought they were not important to the CDC's mission.

Would hiring back the 700 plus 700 more save the US from Coronavirus? Maybe. But also maybe not. https://twitter.com/DrEricDing/status/1227692585109610497 …","The Coronavirus Quarantines, From Bizarre to Heartbreaking a ","This is a stupid thing to do. Mass of people together? Of course COVID19 is going to spread, and this is one way. Just can't overlook your own self gratification for your country, huh?"
50,"Pretty huge news, Mobile World Congress just got canceled due to Coronavirus fears.  Probably a good call given the circumstances. https://lnkd.in/eceFSNM ",The flu is much deadlier than the Chinese coronavirus ,"Go and shake a few more hands, meet a few more thousand people in an enclosed space. Especially the kind you attract, they listen to you and Fox as if it is their bible: practice poor hygiene because handwashing is for the ""wuss"". Toughen up! Get used to COVID19; it's just a flu."
51,"Super Lab created vaccine in 3 hours using sequencing from China

San Diego lab discovers COVID-19 / coronavirus va…: https://youtu.be/GWI5oLTETdU ", I suspect even the Coronavirus wouldn't go near him.,"He’s certainly careless about getting his daughter sick, but should we be concerned that he has COVID19? Is the test inaccurate?"
52,"I wondered what might be the trigger to finally turn this thing around, and AAPL adjusted guidance downward, only 19-days after earnings release, due to the effects of Coronavirus...
.
.
There's support for the… https://www.instagram.com/p/B8r-pdGA1FD/?igshid=1rkj3i9415olc …",Maybe it's bio warfare #CoronaVirus,"Given the US political climate, some (eg. Trump ACoS Mulvaney) are characterizing the HHS whistleblower complaint as a new attempt to hurt Trump’s re-election chances vice genuine professionals concerned about addt’l #coronavirus #COVID19 spread in the US. https://twitter.com/atrupar/status/1233396432838840321?s=20"
53,How many surfaces did this guy touch in the last week? How many people did he have contact with? He’s a mini patient zero. #coronavirus,"The Colombian government is again embarrassing all of us: there are only 14 Colombian citizens in Wuhan, but only 7 can be evacuated by the COL gov't, so a draw is planned. #coronavirus #2019nCoV #2019新型冠狀病毒 #2019新型コロナウイルス #緊急事態宣言 #武漢肺炎",". #Legit What worries me is plane travel. As a consultant that flies everywhere, the number of people being absolutely disgusting was really, really gross. I saw snot flying everywhere in front of me, a whole lot of coughing with no mouth covering. It was gross. #COVID19"
54,Iran's deputy health minister tests positive for coronavirus after appearing ill in presser https://www.bizpacreview.com/2020/02/25/irans-deputy-health-minister-tests-positive-for-coronavirus-after-downplaying-outbreak-appearing-ill-in-presser-890993 … via @BIZPACReview,"Colorado is Brewing Things. RT @kanthMD: CBS Denver: Coronavirus Has Nothing To Do With Corona Beer, But Some People In Colorado Think It Does.… https://twitter.com/i/web/status/1223014584451305475","“While the #coronavirus #COVID19 #武汉肺炎 epidemic 1st appeared in China, the epidemic did not necessarily originate in China.”—Zhong Nanshan #钟南山, Chinese epidemiologist, pulmonologist &amp; leading advisor in managing the crisis"
55,TEA Press Release: Novel Coronavirus (COVID-19)... Good Information  pic.twitter.com/fbxEzTQZr6,Please God stop this #coronavirus #worldhealthorganization,"Calling it now, once the US begins testing for Covid19 next week, cases will spike to hundreds or thousands, and the panic will begin."
56,The Diamond Princess is offering free porn to its passengers in quarantine. #Coronavirus @ Bogotá D.C https://www.instagram.com/p/B82Rpv0Jeu9/?igshid=1ov3uh12fiuui …,"Y’all the #coronavirus is officially in SoCal. If you live in Carson, check this out. ","@ccodag was interviewed in Italy on the relationship between science and public policy, due to recent #CoViD19 crisis and he talks about our book #scienzainvendita"
57,It was a matter of time before global shipping was hit by coronavirus. We need to revaluate our goods being concentrated in one country because this is what happens when countries are not prepared.,I’m going on leave if the novel coronavirus hits my city ,"WHO issues warning 
after 'mysterious' Chinese coronavirus spreads to Japan https://twitter.com/i/events/1217928133917044736 …"
58,Trump has the creepiest eyes as he scans the room. #Coronavirus #TheBeat,"This column isn't about the #coronavirus, but it is about attempting to stop the spread of the flu. #Vaccination #Editorial Not getting vaccinated is harmful in more ways than one","BREAKING: @CDCgov and @CBP will implement enhanced health screenings to detect ill travelers traveling to US on direct or connecting flights from Wuhan, China at SFO, JFK & LAX airports in response to coronavirus outbreak."
59,@POTUS @realDonaldTrump thank you for speaking on the CoronaVirus..I'm afraid for my family..my mother who is up in age as well as everyone else and their families..thank you for putting my mind at ease..,"According to USA Today, the World Health Organization has declared coronavirus a global public health emergency. https://bit.ly/2GBhK0z #coronarvirus",Coronavirus killing people is sad and all but I’m different
60,"Well gunnery might be cancelled bc of the Coronavirus, never been so happy about a pandemic before ","The Chinese likely lost control of a biological experiment, which has led to the coronavirus crisis. I believe SARS had a similar beginning.","My Virus, called Coronavirus, just wiped out the world in 408 days! #PlagueIncpic.twitter.com/SC1xbqMOTM"
61,HHS whistleblower claims US workers received coronavirus evacuees without proper precautions https://flip.it/QErLpE  via @flipboard,No. But they *are* blaming him for #COVID19 Go figure.,"EVACUATION: The US government is arranging a charter flight to evacuate American diplomats and citizens from the Chinese city that has become ground zero for a new deadly strain of coronavirus.
https://kdvr.com/2020/01/25/us-arranging-charter-flight-to-evacuate-american-diplomats-and-citizens-out-of-china-amid-coronavirus-outbreak-official-says/ …"
62,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…","No one expects the Trump administration to cure #COVID19 overnight. But they’re not even taking it seriously as a public health crisis, just a public relations problem and investment opportunity.","I believe that the coronavirus could have been strategically release by the @XHNews govt to this the herd and the  lost control of it and it went Pandemic 

@who
@cdc
@realDonaldTrump"
63,RT @MileyCyrus: All across Ireland 🇮🇪 citizens joined in solidarity with Black Lives Matter in the US. We must stay united with the world t…,The first session of the day on Wednesday will feature Gebeyehu Ayele from @livingwater presenting on lessons learned in Liberia on CLTS and Infectious Disease Prevention - what can the #WASH response to #Ebola teach us about #COVID19?,"How does coronavirus spread?
How can you protect yourself?

The Wuhan coronavirus outbreak is a new illness and scientists are still assessing how it spreads from person to person.

*Hand-washing is a first line of defense.

(Click blue line for info!)
https://www.theguardian.com/world/2020/jan/30/how-does-coronavirus-spread-and-how-can-you-protect-yourself …
*"
64,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",I made this #CoronaVirus stinger animation for today's @dailyblastlive show. #WashYourHands #covid19 #JeffJag Feb 2020 . . #C4D #Redshift #Cinema4D #render #cgarts #3dart #3dgraphics #Abstract3D #3dDesign… https://www.instagram.com/p/B9H2aPyJsJp/?igshid=1rujq5qy4aiqi,If the government wanted to kill a bunch of Chinese people they could’ve just pulled down the “don’t feed the buffalo” signs at Yellowstone instead of using the corona virus
65,"RT @SSnakeFHL: ""Ours is a strong commitment, Miley.""
Han tenido rollo fijo.",It is BS Follow the world health organization WHO They are doing daily media briefing on #COVID19,"Yup...""Authorities limit the travel of 11 million residents, shut down transportation in Wuhan amid Coronavirus outbreak""  https://twitter.com/i/events/1220065224117481472 …"
66,"RT @FranciscoMarty_: Like most things at the #NEJM, the most interesting stuff is in the appendix!

Great work by my colleague Issac Solomo…",Is it wrong to wonder how COVID19 affect those with inhumanly orange skin?,The #coronavirus is in the US now? Damn 2020 really ain’t our year.
